particle,q,rms_over_L,p95_over_L,max_over_L,first_half_rms,second_half_rms
1,81,0.042001619371501486,0.056289578533276284,0.057164671825753605,0.04199567252313414,0.0420081468482883
3,81,0.016242245144627868,0.02175044876982306,0.022568448159762864,0.016242812087800255,0.016244918962770402
1,82,0.04802467685973137,0.059992678582202495,0.06053299763611988,0.04802547436078253,0.048028500343135536
3,82,0.008085901907633237,0.012073253495752863,0.012769089743952203,0.008085988103180298,0.008088576586405705
1,83,0.04690729012395177,0.05962297182337715,0.06086697887682965,0.04691306569138317,0.0469071559820636
3,83,0.0020595326865981093,0.00314611210823851,0.003403175618722504,0.0020587192393231447,0.0020587582489902936
1,84,0.03875311804387618,0.0534452686198104,0.05463393814105622,0.03875704837439592,0.03875432738865568
3,84,0.011444145074538743,0.015934422892612755,0.016463672724426528,0.011443779262836908,0.011445740342457182
1,85,0.024357114844661628,0.03747480997708955,0.04026503525034999,0.02435703544537797,0.024361577683052152
3,85,0.018481571285255762,0.023942482554908204,0.024444852673197067,0.018483120988840324,0.01848543969669512
1,86,0.00549601928050783,0.009009116736354439,0.009479620528591345,0.005496042218199373,0.005501069699738071
3,86,0.021751045368738023,0.027770165779219175,0.028030209036219594,0.021754275896896047,0.021755796846871456
1,87,0.014706519101413382,0.023692177825719554,0.02399049991230541,0.014704062709624842,0.014705953635543997
3,87,0.020725934771830212,0.027021216988661147,0.027961416338026294,0.02072870029771678,0.020730013262006387
1,88,0.03178594466260572,0.046281597271328356,0.04738975208672001,0.031779413951983346,0.03179137472753575
3,88,0.015568070548967923,0.020903437114822253,0.021723144990006358,0.01556917912077377,0.015572040235479227
1,89,0.043413214082707194,0.057375824046381724,0.05845675921842082,0.043408270943498084,0.043421584240583434
3,89,0.0071871259994885665,0.010867122062973437,0.011534007565948943,0.00718796158536404,0.0071911032834055585
1,90,0.048332804155040085,0.05963932332788595,0.060504876100540055,0.04833423274934316,0.04833696970579456
3,90,0.0031014193477638704,0.004744481527848959,0.005114614429493753,0.003100002660769883,0.0030995695281097156
1,91,0.04608114481973494,0.05944954949764186,0.06036586223399546,0.04608606534692719,0.046080768393085524
3,91,0.012289510554591066,0.0168140770632379,0.017165564996604488,0.01228874396363608,0.012290064336944248
1,92,0.03686770297776166,0.05155073313486289,0.052984289442230915,0.03686951984692735,0.03686844116489226
3,92,0.018982560937483815,0.024579800800082447,0.024698976647218207,0.01898401481609913,0.018985603868693347
1,93,0.021608914424614288,0.03360317243887126,0.03651428835443333,0.02160664068467943,0.02161213857724548
3,93,0.02183134736057606,0.02751446380388499,0.027805668233766487,0.02183452242839782,0.021835406941372083
1,94,0.002251857588376946,0.003725803159997479,0.00400136890125286,0.0022507439281384363,0.002254472661725168
3,94,0.020378153934827333,0.026526180360939185,0.027445356472750638,0.020380696880075183,0.02038192204232808
1,95,0.017675533322485944,0.028089100273576736,0.02968511710562005,0.017672925484480257,0.017678089072510613
