particle,start_cycle,end_cycle,duration_cycles
1,3364.415647349546,3372.283515285822,7.86786793627607
1,3372.283515285822,3380.075558133989,7.792042848167057
1,3380.075558133989,3387.839037931987,7.763479797998116
1,3387.839037931987,3395.66875089964,7.829712967652995
1,3395.66875089964,3403.5557805219687,7.887029622328555
1,3403.5557805219687,3411.4540262476944,7.898245725725701
1,3411.4540262476944,3419.3346502836102,7.880624035915844
1,3419.3346502836102,3427.1595716754005,7.8249213917902125
1,3427.1595716754005,3434.9092785284693,7.749706853068801
1,3434.9092785284693,3442.71943510263,7.810156574160828
1,3442.71943510263,3450.590605242566,7.871170139936112
1,3450.590605242566,3458.489546992069,7.898941749502683
1,3458.489546992069,3466.3787506957506,7.889203703681687
1,3466.3787506957506,3474.229393916021,7.850643220270285
1,3474.229393916021,3481.9870620150737,7.7576680990528075
1,3481.9870620150737,3489.778189779998,7.791127764924113
1,3489.778189779998,3497.628206362939,7.850016582941407
1,3497.628206362939,3505.523851433428,7.8956450704886265
1,3505.523851433428,3513.418872178236,7.895020744808335
1,3513.418872178236,3521.2879670565767,7.869094878340547
1,3521.2879670565767,3529.0829332437665,7.794966187189857
1,3529.0829332437665,3536.8445256086306,7.7615923648641
1,3536.8445256086306,3544.672560986226,7.82803537759537
1,3544.672560986226,3552.558552506442,7.885991520216066
1,3552.558552506442,3560.456962727052,7.898410220610003
1,3560.456962727052,3568.3383860621557,7.881423335103591
1,3568.3383860621557,3576.165547899788,7.827161837632502
1,3576.165547899788,3583.915000223736,7.749452323947935
1,3583.915000223736,3591.7236917706123,7.808691546876162
1,3591.7236917706123,3599.5933705476505,7.869678777038189
1,3599.5933705476505,3607.4922209033302,7.89885035567977
1,3607.4922209033302,3615.381958382882,7.889737479551968
1,3615.381958382882,3623.2342759809767,7.852317598094487
1,3623.2342759809767,3630.9934818029583,7.759205821981595
1,3630.9934818029583,3638.7830498075,7.789568004541707
1,3638.7830498075,3646.631342477989,7.8482926704891725
1,3646.631342477989,3654.5264998639504,7.895157385961284
1,3654.5264998639504,3662.4218633998917,7.895363535941215
1,3662.4218633998917,3670.292062709062,7.870199309170403
1,3670.292062709062,3678.089689911743,7.797627202680815
1,3678.089689911743,3685.8496406258428,7.759950714099887
1,3685.8496406258428,3693.6761359412535,7.826495315410739
1,3693.6761359412535,3701.5611254379855,7.884989496732032
1,3701.5611254379855,3709.45967223439,7.898546796404389
1,3709.45967223439,3717.3418165127237,7.882144278333726
1,3717.3418165127237,3725.1710254367345,7.8292089240108
1,3725.1710254367345,3732.9203615890806,7.749336152346132
1,3732.9203615890806,3740.7276918481325,7.807330259051923
1,3740.7276918481325,3748.5959543752765,7.868262527143997
1,3748.5959543752765,3756.494698679774,7.898744304497541
1,3756.494698679774,3764.3849196137826,7.890220934008539
1,3764.3849196137826,3772.238758758978,7.853839145195252
1,3772.238758758978,3779.9995204886577,7.760761729679871
1,3779.9995204886577,3787.7876215834485,7.788101094790818
1,3787.7876215834485,3795.634305032776,7.846683449327429
1,3795.634305032776,3803.5289720859087,7.894667053132707
1,3803.5289720859087,3811.4246450098385,7.895672923929851
1,3811.4246450098385,3819.2958494821005,7.871204472261979
1,3819.2958494821005,3827.0959320392753,7.800082557174846
1,3827.0959320392753,3834.8544530727904,7.7585210335150805
1,3834.8544530727904,3842.679521246746,7.825068173955515
1,3842.679521246746,3850.563538716595,7.884017469848914
1,3850.563538716595,3858.462200152651,7.898661436056045
1,3858.462200152651,3866.3450056137244,7.882805461073531
1,3866.3450056137244,3874.1761176401856,7.831112026461142
1,3874.1761176401856,3881.925461206508,7.749343566322295
1,3881.925461206508,3889.731508585415,7.806047378907351
1,3889.731508585415,3897.5984081398715,7.866899554456268
1,3897.5984081398715,3905.497033333906,7.898625194034594
1,3905.497033333906,3913.387701209117,7.890667875210966
1,3913.387701209117,3921.242951935005,7.8552507258877995
1,3921.242951935005,3929.006532136863,7.763580201858076
1,3929.006532136863,3936.7920055484906,7.785473411627663
1,3936.7920055484906,3944.6371586071823,7.8451530586917215
1,3944.6371586071823,3952.5313268975883,7.894168290406014
1,3952.5313268975883,3960.4272858568884,7.89595895930006
1,3960.4272858568884,3968.2994288824702,7.872143025581863
1,3968.2994288824702,3976.101838986342,7.802410103871807
1,3976.101838986342,3983.8590927692126,7.757253782870521
1,3983.8590927692126,3991.682805938357,7.823713169144412
1,3991.682805938357,3999.5658598640543,7.883053925697368
1,3999.5658598640543,4007.464619525477,7.898759661422446
1,4007.464619525477,4015.3480489525036,7.88342942702684
1,4015.3480489525036,4023.180982041201,7.832933088697246
1,4023.180982041201,4030.9304494188077,7.749467377606834
1,4030.9304494188077,4038.735254716556,7.804805297748317
