time,distance,cell_fraction,dx,dy,phase_offset_cycles,phase_offset_radians,velocity_difference,stationarity_residual,reference_discrepancy,dop853_time_shift,radau_time_shift
27.605248029365637,0.1467021095315025,0.007782788631319298,-0.13801330232674935,-0.04973768512765986,-0.3947519706343634,-2.4802997818700194,0.5597751274942091,-9.055256544598933e-16,8.153081565900727e-08,4.797047026272594e-08,1.3021761446907476e-10
28.38110093889654,0.04929543110068966,0.0026152038438414255,0.04343598674331872,-0.023309967461090153,0.38110093889654095,2.394527819827091,1.163326066484785,4.163336342344337e-17,5.5931711778634333e-08,2.2243806796495846e-08,9.149854207635144e-09
29.004062596426962,0.04287624932357698,0.002274655673696971,0.02881994551335154,0.03174560594263376,0.004062596426962273,0.025526046178889636,0.018970369231673744,-1.1102230246251565e-16,6.048322891514498e-08,6.939131935723708e-08,1.8443664373535285e-09
30.07515606662438,0.24183997309006672,0.01283000905150419,0.09006434280923514,0.22444372733169615,0.07515606662438046,0.4722194935597174,0.15321777285816862,2.449984659591564e-13,9.387309602253043e-08,3.065859743855981e-08,3.5345202320513636e-09
31.224179118727168,0.2869711122098582,0.01522429034426622,-0.09805034948683655,0.26970084947673456,0.224179118727168,1.40855894496301,0.3769213177530242,-3.524958103184872e-15,7.947957537740585e-08,8.917027116694953e-10,5.211099107782502e-09
32.418053304276306,0.3403177423508305,0.01805441697234445,-0.326019911596509,0.09760728969380672,0.41805330427630594,2.6267063790467624,0.4814258705162786,-1.7688628339840307e-13,9.815761074534883e-08,1.3607241555746441e-08,4.617611182311521e-09
33.55046689574023,0.3335721713256677,0.017696553314800245,-0.3212131986691471,-0.08995818186054905,-0.4495331042597712,-2.8244997957758238,0.4531879402459783,1.8214596497756474e-17,1.3111823044754273e-07,9.25800236473151e-09,3.3112570463345037e-09
34.601277953016115,0.18427956915059532,0.009776334780391775,-0.17277920624151655,-0.0640804611163226,-0.3987220469838846,-2.505244507257712,0.5435447728741146,2.5153490401663703e-16,1.487893937117682e-07,3.88503949011465e-08,2.5999469244197826e-10
35.43316340485806,0.025802616269627335,0.0013688713080054727,0.02392761196970916,-0.009656313571165143,0.4331634048580568,2.7216459410120253,1.0992722440697487,-4.789571517171964e-15,1.3655227441736128e-07,1.620337002350425e-07,1.5466810054931557e-08
35.99384837587733,0.008325233041887294,0.0004416673303363138,-0.006246808706704243,-0.00550335226780696,-0.006151624122672672,-0.03865179430286844,0.02493325326823152,5.997806418189811e-16,1.1280680616116992e-07,2.9324619532644647e-07,1.3488353545199061e-08
37.058702639946056,0.21831679008323399,0.011582065433906054,0.09381652482771052,0.1971311251464325,0.05870263994605551,0.36883956480170943,0.12945121453337366,-4.610686832329236e-13,1.1403119154241742e-07,7.260245382667563e-08,5.1323425509508525e-09
38.195723665701976,0.27670817211766413,0.014679824462156411,-0.055177241741777294,0.27115103634407944,0.1957236657019763,1.2297680606059866,0.340349757432534,7.999295670302331e-13,1.5896760518975464e-07,6.701044696910685e-08,7.563350834516314e-09
39.390249694771036,0.3325901641795581,0.01764445621764859,-0.3016112788586849,0.1401672350237888,0.3902496947710361,2.4520111483166924,0.4813930167442732,2.2479934580488248e-13,8.474305701040449e-08,3.4289108441498684e-08,7.676732138861553e-09
40.53196967268319,0.3504346096014643,0.018591133449525656,-0.34165873383993706,-0.07793410804918288,-0.4680303273168107,-2.9407212759114376,0.4504538710739109,-7.311538527399186e-13,1.2194004003776433e-07,4.3949796690867515e-08,5.617444287508988e-09
41.59970677025053,0.23162635814716528,0.012288159949837273,-0.213226073437216,-0.09047326342663808,-0.40029322974947235,-2.515116539725347,0.5080543686797206,1.0218822316110376e-12,2.1585272708974484e-07,2.099022822221741e-08,1.2371259572319104e-10
42.504229613250175,0.003208316388691921,0.00017020647075443002,-0.003137548693324277,0.0006701359913989791,-0.4957703867498253,-3.1150172097612434,0.940271683265039,5.510013018766857e-14,2.2345467577303623e-07,3.039322180597992e-07,2.478235217040492e-08
42.83946356978367,0.05047775007975069,0.0026779278137844293,-0.04882375417118823,0.012815782525665398,-0.16053643021633235,-1.0086801396023204,0.4520393761305075,-2.3332030751888055e-16,2.1621489211443837e-07,6.959190272937121e-07,5.999398666745037e-08
43.146031456754855,0.06000929048882679,0.0031835917375795286,0.029184107087736777,-0.05243474838753315,0.14603145675485507,0.9175427034681365,0.702069518506612,-3.667829928666322e-13,1.9119155788594298e-07,3.396771859343062e-07,3.5482628391036997e-08
44.03879220789273,0.1899596646245651,0.010077673204363976,0.09590532109676175,0.16397208167735222,0.03879220789273319,0.24373863066467716,0.0969231283728828,1.9359513991901167e-15,1.3973984798368025e-07,9.633860997837473e-08,6.6690617472886515e-09
45.16299733360887,0.27300181887152686,0.01448319631550051,-0.00547769675873333,0.27294685919676986,0.16299733360887103,1.0241424516407078,0.2882834700501939,4.426090570441854e-13,2.5497917807593053e-07,1.2554779971196695e-07,1.0019356011525815e-08
46.35300120505702,0.3250939382175302,0.01724676907885156,-0.2658595093697187,0.1870956705631528,0.35300120505701926,2.217971985030952,0.46984375239639137,6.085895676299913e-13,2.5094708013671054e-07,1.316849278509835e-07,1.1494861951177882e-08
47.50446565000311,0.3696009585607458,0.019607939842157404,-0.3646229693944498,-0.06045625492036599,-0.4955343499968876,-3.113534147103231,0.4444237916453192,3.4165378859363216e-15,1.249746040968236e-07,1.2861532638908102e-07,1.0149165063921828e-08
48.594651689936754,0.28946920450904684,0.01535681825683817,-0.2596409333786944,-0.12798049098726239,-0.40534831006324623,-2.546878546079464,0.4468561286834939,-6.274945840711865e-13,2.724186874315851e-07,2.5113877200055867e-08,2.3853559127928747e-09
49.59758564118005,0.05861616040453126,0.003109683891150941,-0.05727618702649728,-0.012461647574676604,-0.40241435881994647,-2.5284439867355815,0.653540959440372,-1.3825746103535153e-15,3.789841158880381e-07,2.8876330304683506e-07,2.1463101518293115e-08
